日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,工作網址
2020-07-05,行政助理『起薪2萬5+全勤獎金+績效獎金+專業職務加給+完善專業訓練』,台灣理財通有限公司,台中市西區大隆路,"32,000",1.協助個人金融及企業金融產品(例如：車貸、房貸、信貸...等)徵信及審查作業流程的進行。 2.客戶聯絡與協助客戶規劃項目文件的整合。 3.銀行資訊(主力商品、門檻、條件等)的整理與傳達。 4.協助公司顧問控管整個業務端流程，與金融管道的溝通協調的狀況回報。 5.須具備良好工作態度、面對事情的抗壓性夠及學習能力強等條件。 附加條件 ： *有以下工作經驗者尤佳 1.曾待過銀行並具備 人工審件經驗 2.會看聯徵中心資料 3.對外可與銀行溝通 4.對內可與業務協調 5.可獨立作業者佳 6. 積極正面，想要以專業知識來協助業務及客戶解決問題的人。 加分項目 ： 1.待過人工審件銀行1年以上 2.有過經權權限經驗 3.對鑑價有所瞭解 4.有房貸、企金業務.等金融經驗 5.撰寫報告爭取過件&與對應單位溝通交涉,台中市西區,1年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/91436679/
2020-07-08,理財行銷專員(不需陌生開發)【週休二日】,燁熹國際有限公司,高雄市左營區裕誠路,"30,000",我們的這項職務，負責的工作內容有：1.諮詢服務、提供客戶理財諮詢服務及推薦金融商品之從業人員2.公司給客戶名單不用陌生開發3.高獎金4.不倒扣薪資5.升遷制度完整6.福利制度7.年終獎金.旅遊獎金.激勵獎金等等..8.完整培訓制度9.無經驗可,高雄市左營區,經驗不拘,不拘,https://www.1111.com.tw/job/85938788/
2020-07-08,台中分部徵投資理財課程講師(兼職),中國文化大學推廣教育部,台北市大安區建國南路,600~1,"1.可上股票、基金、個人理財方面課程2.可設計新課程3.可編撰上課講義要求條件 ● 一般商業學類,財務金融學類 相關科系",台中市西屯區,3年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/85867389/
2020-07-05,行政助理『起薪2萬5+全勤獎金+績效獎金+年終獎金+完善專業訓練』,台灣理財通有限公司,台中市西區大隆路,"32,000",1.協助個人金融及企業金融產品(例如：車貸、房貸、信貸...等)徵信及審查作業流程的進行。 2.客戶聯絡與協助客戶規劃項目文件的整合。 3.銀行資訊(主力商品、門檻、條件等)的整理與傳達。 4.協助公司顧問控管整個業務端流程，與金融管道的溝通協調的狀況回報。 5.須具備良好工作態度、面對事情的抗壓性夠及學習能力強等條件。 附加條件 ： *有以下工作經驗者尤佳 1.曾待過銀行並具備 人工審件經驗 2.會看聯徵中心資料 3.對外可與銀行溝通 4.對內可與業務協調 5.可獨立作業者佳 6. 積極正面，想要以專業知識來協助業務及客戶解決問題的人。 加分項目 ： 1.待過人工審件銀行1年以上 2.有過經權權限經驗 3.對鑑價有所瞭解 4.有房貸、企金業務.等金融經驗 5.撰寫報告爭取過件&與對應單位溝通交涉,新北市板橋區,2年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/76052488/
2020-05-15,1111人力銀行 人力資源管理師(招募),1111人才獵聘管理中心,台北市松山區南京東路,"27,000","1111內部正職職缺【工作地點】台北市松山區南京東路五段(1111人力銀行台北總部)【工作內容】1.與廠商洽談職缺條件(藍領、白領,各工作類型皆會接觸)2.招募廠商所需人才3.與求職者進行面談【徵求條件】1.無相關經驗可,具客服、業務相關工作經驗佳2.不怕生【薪資待遇】底薪+績效獎金【公司福利】1.免費提供中、晚餐2.部門咖啡零食無限暢飲3.三節禮金禮盒、生日禮金、年終獎金4.國內外員工旅遊補助5.員工按摩室6.不定期部門聚餐要求條件 ● 擁有 普通小型車 駕照",台北市松山區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91423113/
2020-06-08,1111人力銀行總部 晚班櫃檯人員,1111人才獵聘管理中心,台北市松山區南京東路,"27,000",工作內容:櫃檯接待工作行政庶務訪客接待引導會議室事安排跨部門聯繫,台北市松山區,經驗不拘,"專科,大學",https://www.1111.com.tw/job/91233295/
2020-07-06,問卷電訪工讀生(比照銀行休假),華盈行銷企劃有限公司,台中市北區梅川西路,158~180,1.熟悉公司規章及客服作業流程2.傾聽並能迅速回覆顧客問題解決客戶疑問3.承諾顧客之事項後續處理，相關需求表單填寫等4.以電話方式進行市場調查、產品滿意度調查以及資料收集5.電銷專案規劃、執行與績效追蹤用電話與客戶進行簡單的問卷調查。,台中市北區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/86019413/
2020-07-06,銀行票據遞送專員(晚班台中區),新加坡商德安中華有限公司台灣分公司(內部徵才),台北市中正區青島東路,"23,800","提供銀行後勤服務，中部地區銀行端收送有價證券、文件及專件業務等。要求條件 ● 擁有 輕型機車,普通小型車,普通重機車 駕照",台中市中區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/86018894/
2020-07-07,板信商業銀行-國外部(進出口經辦),板信商業銀行股份有限公司,新北市板橋區縣民大道二段68號28樓,面議（經常性薪資4萬/月含以上）,"1.開發及修改進口信用狀、保證函2.出口押匯案件處理3.進口、出口託收案件之處理4.進口、出口授信轉融資案件之處理5.辦理匯出、匯入匯款及各項外匯存款業務6.辦理買入及託收外幣票據業務7.上述業務之教育訓練與業務管理要求條件 ● 商業及管理學門 相關科系 ● 信託業業務人員信託業務專業測驗,初階外匯人員,銀行內部控制與內部稽核測驗(消費金融) 專業憑證",新北市板橋區,1年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/79813356/
2020-07-04,銀行二順位房貸專員(桃園地區),湧立股份有限公司,新北市新莊區新北大道三段7號11樓之5,面議（經常性薪資4萬/月含以上）,1.客戶拜訪開發2.定期與主管做業績、績效檢討，回報進度3.財務評估4.業務擴展能力5.開發客戶，銷售消費金融產品，負責銀行或個人往來、處理融資業務,台北市中正區,經驗不拘,不拘,https://www.1111.com.tw/job/79850824/
2020-07-04,銀行二順位房貸專員(台南地區),湧立股份有限公司,新北市新莊區新北大道三段7號11樓之5,面議（經常性薪資4萬/月含以上）,1.客戶拜訪開發2.定期與主管做業績、績效檢討，回報進度3.財務評估4.業務擴展能力5.開發客戶，銷售消費金融產品，負責銀行或個人往來、處理融資業務,台北市中正區,經驗不拘,不拘,https://www.1111.com.tw/job/79850823/
2020-07-04,銀行二順位房貸專員(高雄地區),湧立股份有限公司,新北市新莊區新北大道三段7號11樓之5,面議（經常性薪資4萬/月含以上）,1.客戶拜訪開發2.定期與主管做業績、績效檢討，回報進度3.財務評估4.業務擴展能力5.開發客戶，銷售消費金融產品，負責銀行或個人往來、處理融資業務,台北市中正區,經驗不拘,不拘,https://www.1111.com.tw/job/79850822/
2020-07-04,銀行二順位房貸專員(台中地區),湧立股份有限公司,新北市新莊區新北大道三段7號11樓之5,面議（經常性薪資4萬/月含以上）,1.客戶拜訪開發2.定期與主管做業績、績效檢討，回報進度3.財務評估4.業務擴展能力5.開發客戶，銷售消費金融產品，負責銀行或個人往來、處理融資業務,台北市中正區,經驗不拘,不拘,https://www.1111.com.tw/job/79850820/
2020-07-01,金融業務專員-免陌開，重新定義你的薪水,克利提有限公司,金融貸款王,"300,000","人到三十，薪水要高不高，要低不行。恰逢碰到了職業淡季，客戶量減少，被迫減薪，放無薪假。有一句話是這麼說的「三十歲才是人生的開始，你最好的人生正在靠近」。從一張白紙，到一張行走證照，你覺得需要幾年？也許你想的是學一項專業技能，無論任何時期都能成為生財工具。也許你想的是時間自由，不需被迫加班，最後搞垮自己的健康。也許你想的是努力和薪水是成正比的，而不是在那邊累得跟狗一樣，省吃儉用，薪水還是每月都見底。在這裡，你將學到一生受用的專業知識和技能。半年內你會比銀行還了解銀行，一年能力就相當於銀行襄理，兩年就可以達到銀行經理的程度了。在這裡，你會重新定義你的薪水。想賺多少自己決定，絕不會讓你的努力付諸於流水。在這裡，你將會成長很多。長期在專業的環境下熏陶，完整的教育培訓，同事間無保留的幫助，主管的教導與尊重，和恰的氣氛，讓你的壓力都煙消雲散。我們公司一點都不勢利，我們希望能夠真心幫助別人。也希望投下履歷的你，是心地善良，擁有各類正面品質，而不是一味地想要賺錢。當然，能夠在賺錢的同時幫助別人，是一件幸福的事情。只是，在任何時候，也勿忘初衷。工作內容1.	評估客戶條件，規劃適合方案2.	維繫客戶關係3.	陪伴及協助客戶度過短中長期的計劃，讓他們信用恢復正常需求特質：1.	善良、樂於助人2.	誠信、負責任感3.	耐心、具邏輯性4.	積極、團隊合作要求條件 ● 擁有 輕型機車,普通小型車 駕照",新北市中和區,2年工作經驗以上,不拘,https://www.1111.com.tw/job/78310357/
2020-07-07,板信商業銀行-營業部( 國際聯貸RM ),板信商業銀行股份有限公司,新北市板橋區縣民大道二段68號28樓,面議（經常性薪資4萬/月含以上）,"1.負責外幣聯貸案件之進件、徵信與送審。2.聯貸案件後續追蹤與收息還本。3.其他交辦之業務。要求條件 ● 其他商業及管理學類,財務金融學類 相關科系 ● 信託業業務人員信託業務專業測驗,初階授信人員,初階外匯人員,銀行內部控制與內部稽核測驗(一般金融) 專業憑證",新北市板橋區,3年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91221324/
2020-07-05,內勤業務人員 ( 起薪2萬5+獎金-台北),台灣理財通有限公司,台中市西區大隆路,"27,000",公司主要服務:協助有資金需求的客戶辦理銀行各類貸款專案.工作內容簡單說明如下 ~客戶透過免付費0800專線或網路留言系統.留下個人聯絡方式後.由電話客服專員去電.了解客戶的需求與條件.以及基本的文書整理作業.1.公司有為全國業界知名的品牌&幸福企業.2.公司在電台.網路行銷都有媒體廣告預算.客戶透過免付費專線或網路主動留言諮詢.公司同仁無須茫然的陌生開發.3.每週五為便服日.在輕鬆的氛圍中.追求卓越.4.公司統一安排教育訓練課程，加強人員提升電話客服行銷相關知識&技巧。5.具有『電訪工作經驗』及金融業務相關商品知識者佳。若不具備上述經驗.只要有正確的學習態度.企圖心.積極度.願意與公司一同成長.仍有錄用的機會.6.只要有能力.無須擔心沒有升遷機會.重點是你準備好了沒.,新北市板橋區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/85041684/
2020-07-05,內勤業務人員『底薪2萬5起+高獎金*免陌生開發*』,台灣理財通有限公司,台中市西區大隆路,"25,000",1.具電話客服經驗，以及金融相關知識有興趣者者佳。2.評估客戶財務及信用狀況，規劃最適合客戶的財務專案。3.公司交辦客戶名單，*無須陌生開發*。4.高底薪、高獎金！,新北市板橋區,1年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/85041708/
2020-07-05,內勤業務人員『底薪2萬5起+高獎金*免陌生開發*』,台灣理財通有限公司,台中市西區大隆路,"25,000",1.具電話客服經驗，以及金融相關知識有興趣者者佳。2.評估客戶財務及信用狀況，規劃最適合客戶的財務專案。3.公司交辦客戶名單，無須陌生開發。4.高底薪、高獎金！,台中市西區,1年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/76800827/
2020-07-08,【稅務投資部】高級專員/主任 (金融業稅務發展),KPMG_安侯建業聯合會計師事務所,台北市信義區信義路,面議（經常性薪資4萬/月含以上）,由於金融市場之發展日趨複雜與多元，且產品屬性較為特殊，在跨國交易日漸頻繁的今日，欲充分了解各項金融、會計、法令及稅務議題益形困難。因此，本所期網羅相關金融稅務服務之專業人才，以從事下列諮詢服務，提供客戶最適切的解決方案，歡迎對金融產業有興趣者，加入我們:1. 稅務遵循服務2. AEoI 輔導諮詢服務3. 稅簽執行及FATCA/CRS輔導4. 一般稅務諮詢服務要求條件 ● 商業及管理學門 相關科系,台北市信義區,2年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/79389096/
2020-06-04,南港區 知名銀行誠徵 秘書部行政助理~,1111人才獵聘管理中心,台北市松山區南京東路,"25,700",1. 訂閱報紙和午餐便當2. 準備茶水3. 協助文具申請和公文傳送4. 秘書電話忙線時代接電話工作地點:南港區經貿二路工作時間:08:50-17:30熟悉電腦操作及中打40字/分鐘以上月薪:$ 25700有行政經驗者佳大學夜校生可,台北市南港區,1年工作經驗以上,大學,https://www.1111.com.tw/job/91510458/
2020-05-28,♥ 中山區 知名銀行 短期一個月行政助理,1111人才獵聘管理中心,台北市松山區南京東路,"26,000",1. 電話照會2. 勞工紓困貸款資料核對3. 行政庶務協助可完全配合一個月者再投遞有相關行政經驗者佳可立即報到者優先錄取感謝您 ! !月薪26000★ 近捷運雙連站,台北市中山區,1年工作經驗以上,大學,https://www.1111.com.tw/job/91503113/
2020-06-08,南港區知名銀行總部 行政業務助理,1111人才獵聘管理中心,台北市松山區南京東路,"25,700",◎工作內容：文件管理、檔案資料維護、文件掃描、文件影像檔上下傳無經驗可;熟pc操作(windows office)尤佳◎週休二日平日上班時間8:50~17:30,台北市南港區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/79703977/
2020-07-05,駐兆豐銀行證券櫃台人員(桃鶯分公司),兆豐證券股份有限公司,台北市中正區忠孝東路,"27,000","一、派駐兆豐商銀證券服務人員 二、證券及期貨開戶及相關業務處理 三、客戶服務及理財諮詢 四、金控業務共同行銷及推廣要求條件 ● 證券商業務員,期貨商業務員 專業憑證",桃園市桃園區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/84877512/
2020-07-06,內勤電話行銷人員,富達鋒有限公司(固得理財網),基隆市仁愛區仁一路,"23,800",1.電話拜訪客戶及接聽來電及處理ㄧ般內勤事務2.公司提供名單撥打電話3.向客戶說明本公司各項金融商品服務4.親和力佳、口齒清晰、談吐佳、文筆工整5.形象端莊、品行端正、具企圖心6.底薪23800~27000(含全勤)+獎金※ 具銀行貸款或信用卡商品推廣經驗者優先錄取,基隆市仁愛區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/57026940/
2020-07-06,客服專員,富達鋒有限公司(固得理財網),基隆市仁愛區仁一路,"23,800",1.電話拜訪客戶及接聽來電及處理ㄧ般內勤事務2.公司提供名單撥打電話開發客戶3.向客戶說明本公司各項金融商品服務4.親和力佳5.底薪23800~27000(含全勤)+獎金※ 具銀行貸款或信用卡商品推廣經驗者優先錄取,基隆市仁愛區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/73663815/
2020-07-06,內勤業務人員,富達鋒有限公司(固得理財網),基隆市仁愛區仁一路,"23,800","1.公司提供名單撥打電話,並且開發客戶2.向客戶說明本公司各項金融商品服務3.享有公司完整福利4.底薪23800~27000(含全勤)+獎金※ 具銀行貸款或信用卡商品推廣經驗者優先錄取",基隆市仁愛區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/76595935/
2020-07-06,財富管理顧問,群益理財有限公司(新竹分部),新竹市東區南大路,"25,000","1.開發客戶.辦理銀行貸款.信貸.房屋一.二胎.汽車貸款.企業貸款及銀行相關貸款業務2.業務擴展能力3.財務評估4.定點開發客源(勞保局)無經驗可經歷不拘，願意學習業務工作 提供高額業務獎金，歡迎挑戰百萬年薪*歡迎上班時間8：30~17:00 電洽張小姐03-562-1586要求條件 ● 擁有 普通小型車,普通重機車 駕照",新竹市東區,經驗不拘,不拘,https://www.1111.com.tw/job/84866458/
2020-07-06,電訪人員,富達鋒有限公司(固得理財網),基隆市仁愛區仁一路,"23,800",1.公司提供電訪名單針對金融相關業務用電訪作市場調查2.享有公司完整福利3.底薪23800~27000(含全勤)+獎金,基隆市仁愛區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/76595883/
2020-07-07,板信商業銀行-財富管理部( 業務管理科_經辦 ),板信商業銀行股份有限公司,新北市板橋區縣民大道二段68號28樓,面議（經常性薪資4萬/月含以上）,1.財管業務專案競賽計績、戰報撰寫與結案簽報。2.財管業務教育訓練規劃(含專題式訓練及績效提升規劃)。3.財管業務大型活動、品牌形象、講座規劃。4.客訴案件處理及系統維護。要求條件 ● 商業及管理學門 相關科系,新北市板橋區,1年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91438218/
2020-06-08,南港區知名商業銀行徵【行政助理工讀】,1111人才獵聘管理中心,台北市松山區南京東路,"25,700","單位行政文書工作主管交辦工作事項◎福利:勞健保團保、勞退 中午供餐 生日禮券$2000 年終尾牙補助 旅遊補助 三節獎金 兩節禮盒年終獎金工作環境位於金融園區內，優美舒適各項福利優,歡迎有興趣踴躍爭取!",台北市南港區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/79715407/
2020-07-07,新竹市銀行保全(關新路/假日可加班優),國興保全股份有限公司 (中興保全集團),台北市大同區鄭州路,"26,200",1.負責營業廳內外巡邏、ATM補鈔戒護等安全維護工作。2.協助來客接待、叫號引導等行政支援工作。3.針對特定處所進行監視，維持公共安全，減少火災、竊盜或其他危險。要求條件 ● 擁有 輕型機車 駕照,新竹市東區,無工作經驗可,"高中職,專科,大學",https://www.1111.com.tw/job/91223945/
2020-07-05,新北市汐止區-銀行警衛(週休二日/月薪$27500),英商台灣士瑞克保全股份有限公司,G4S,"27,500",工作時段：08:00-17:20 週一至週五週六/週日/國定假日休假/月薪275001.維護銀行安全戒護。2.適時協助維持櫃台出納作業之秩序。3.平日應配合銀行之勤務需求規範或主管之指揮督導。4.執勤時禮貌週到、態度和藹、言詞誠懇。,新北市汐止區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/91461453/
2020-07-08,台北-銀行機動代班警衛-薪27500/週休二日,英商台灣士瑞克保全股份有限公司,G4S,"27,500",大台北地區銀行機動代班人員/薪27500/週休二日1.維護銀行安全戒護。2.適時協助維持櫃台出納作業之秩序。3.平日應配合銀行之勤務需求規範或主管之指揮督導。4.執勤時禮貌週到、態度和藹、言詞誠懇。,台北市萬華區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/79389682/
2020-07-08,"徵松山區銀行保全員/薪25,500/週休2日",千翔保全股份有限公司(總公司)(怡盛),新北市汐止區康寧街169巷,"25,500",1.運送並且保護重要物品2.控制照明、取暖、空氣調節及通風等設備3.針對特定處所進行監視，維持公共安全，減少火災、竊盜或其他危險4.監督及參與建築及設備之清潔、修理及維護5.收發文件6.負責門禁管制、車輛出入指揮、賣場巡邏、防竊作業及竊盜處理工作等安全維護工作7.保障客戶生命和財產安全,台北市松山區,經驗不拘,高中職,https://www.1111.com.tw/job/91544030/
2020-07-08,金融業務專員(無經驗可.高獎金.固定底薪不倒扣),大興當舖,台南市北區西門路,"23,800",1.負責客戶的開發與維護。 2.定期拜訪經銷客戶，維繫穩定客戶關係。 3.評估及產業分析等風險審查。  4.業務擴展能力，以達成業績目標。5.執行擔保品鑑價。  6.執行擔保類覆審。協助業務人員完成事前文案文件準備與事後業務之行政後勤工作及客戶端之溝通事宜本公司上班時間為4-6小時. 時間彈性. 無需經驗亦可.備有完整的教育訓練,台南市北區,經驗不拘,不拘,https://www.1111.com.tw/job/91542478/
2020-04-22,金融票券誠徵行政助理＜有年終!!!工作內容單純＞,1111人才獵聘管理中心,台北市松山區南京東路,"23,800","**國際票券金融股份有限公司**工作內容:1. 文書處理2. 文件整理3. 會議紀錄製作工作地點:台北市南京東路案段167號(近松江南京站)工作時間 08:30-17:00工作薪資: $23,800工作福利:三節禮盒/公司國內旅遊/服務滿六個月 有年終獎金****早下班不加班****大學夜校生 優先考慮!!!",台北市松山區,經驗不拘,不拘,https://www.1111.com.tw/job/91213502/
2020-07-07,板信商業銀行-資訊部系統管理人員,板信商業銀行股份有限公司,新北市板橋區縣民大道二段68號28樓,面議（經常性薪資4萬/月含以上）,(一)負責總行、分行、資訊中心網路架構規劃、網路設備設定管理及頻寬監控。(二)負責對外單位數據通訊線路管理。(三)無線網路、IP/MAC管理。(四)WhatsUP GOLD、網路流量(FLOW)及SNMP等網管軟體操作。(五)網路相關專案規劃及執行。(六)資訊相關業務支援與執行。,新北市板橋區,3年工作經驗以上,不拘,https://www.1111.com.tw/job/85240627/
2019-10-04,*知名金融控股*徵總機櫃台(近捷運南京三民站),1111人才獵聘管理中心,台北市松山區南京東路,"26,000",1.電話接聽2.訪客接待3.文書行政4.主管交辦事項*工作內容需接待國外訪客，需英文應談能力佳，溝通協調能力良好*有行政經驗者為尤佳*福利：節慶禮盒、高級制服、年終,台北市松山區,經驗不拘,大學,https://www.1111.com.tw/job/91181345/
2020-07-04,"雙語客服專員-日,夜班(國際金融集團擴編-12H制)",薩摩亞商快雪時晴科技有限公司,台北市內湖區堤頂大道二段297號3樓,"65,000","【工作時段】日班07:30~20:30；夜班19:30~08:30(含休息1H)；固定班，不輪班；【休假制度】月休8天(公司排休)；每滿四個月可返台休假10天(含4天月休假)；機票補貼 【面試地址】台北市內湖區堤頂大道297號3樓[杜拜大樓]【薪資制度】1.第一至第三個月45,000-55,0002.轉正至未滿一年日班65,000；夜班75,0003.年資滿一年起日班75,000；夜班85,000(上述為底薪，獎金及15,000以上津貼另計)【工作內容】 1.指引客戶平台系統操作2.與客戶解說產品內容及特性3.與國際客戶聯繫，紀錄並追蹤客戶的狀態4.透過通訊軟件、電子信件、線上系統，即時排除客戶問題 【需求條件】 1.情緒管理佳、有耐心2.會使用Excel、Word、熟悉電腦操作3.TOEIC 650分 or GEPT中級 or IELTS 5.5 以上之英文程度佳4.具備商務英文實力佳【福利制度】 【-食-】免費零食及飲料；餐費補助 【-住-】提供住宿及設備；外宿補助 【-行-】每年總共高達30天返台假期 【-育-】完善之教育訓練及晉升制度 【-樂-】生日聚餐、部門聚餐、年度員工旅遊 【保險】法定各種保險；團體意外保險 【薪資】試用期三個月通過後大幅調薪；年資滿一年大幅調薪 【獎金】年終獎金；考核獎金；推薦獎金；三節禮品or獎金 ※ 以上詳細福利均以公司之制度為準。",東南亞菲律賓,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/85943296/
2020-07-05,駐兆豐銀行證券櫃台人員(桃鶯分公司),兆豐證券股份有限公司,台北市中正區忠孝東路,"27,000","一、派駐兆豐商銀證券服務人員 二、證券及期貨開戶及相關業務處理 三、客戶服務及理財諮詢 四、金控業務共同行銷及推廣要求條件 ● 證券商業務員,期貨商業務員 專業憑證",桃園市桃園區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/84877512/
2020-07-07,《竹北區》銀行貸款諮詢專員 (歡迎二度就業）,富士旺有限公司,富士旺諮詢中心,"23,800",1. 開發客戶-協助客戶解決諮詢問題2. 承辦貸款相關業務-進行簽約對保3. 維繫客戶關係-與主要客戶建立與維持長期關係 4. 其他上級交辦事項   無經驗可 學經歷不拘 願意學習業務工作高額業務獎金 歡迎有志人士來挑戰百萬年薪~,新竹縣竹北市,經驗不拘,不拘,https://www.1111.com.tw/job/91295284/
2020-07-06,科技金融_高級專案管理師(資訊企劃、數位發展規劃),中國信託金融控股股份有限公司(中國信託),台北市南港區經貿二路,面議（經常性薪資4萬/月含以上）,"1. 資訊策略規劃、資訊績效改善、資訊服務管理優化等2. 執行數位轉型與創新科技運用企劃，包含數位轉型 (Digital Transformation)、創新金融科技 (Fintech)、客戶體驗服務 (CX)、開放式銀行 (Open Banking)、智慧作業 (Intelligence, RPA) 等數位金融新興議題趨勢與標竿個案研究、推動規劃等3.參與新興數位金融相關專案工作執行要求條件 ● 資訊管理學類,企業管理學類,資訊工程學類 相關科系 ● PMP國際專案管理師 專業憑證",台北市南港區,5年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91306082/
2020-07-07,板信商業銀行-財富管理部( 業務管理科_經辦 ),板信商業銀行股份有限公司,新北市板橋區縣民大道二段68號28樓,面議（經常性薪資4萬/月含以上）,1.財管業務專案競賽計績、戰報撰寫與結案簽報。2.財管業務教育訓練規劃(含專題式訓練及績效提升規劃)。3.財管業務大型活動、品牌形象、講座規劃。4.客訴案件處理及系統維護。要求條件 ● 商業及管理學門 相關科系,新北市板橋區,1年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91438218/
2020-07-06,科技金融_程式設計師(南港總行_海外分行核心系統),中國信託金融控股股份有限公司(中國信託),台北市南港區經貿二路,面議（經常性薪資4萬/月含以上）,"1.負責法人金融海外核心系統之規劃開發、維運作業2.工作地點：台北南港總部要求條件 ● 商業及管理學門,資訊工程學類 相關科系",台北市南港區,1年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91417854/
2020-06-08,南港區知名商業銀行徵【行政助理工讀】,1111人才獵聘管理中心,台北市松山區南京東路,"25,700","單位行政文書工作主管交辦工作事項◎福利:勞健保團保、勞退 中午供餐 生日禮券$2000 年終尾牙補助 旅遊補助 三節獎金 兩節禮盒年終獎金工作環境位於金融園區內，優美舒適各項福利優,歡迎有興趣踴躍爭取!",台北市南港區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/79715407/
2020-07-06,【漁業暨存貨供應鏈融資】金融行銷業務人員（高雄）,中租迪和股份有限公司,台北市內湖區瑞光路,"37,000","布局全亞洲地區，主要服務漁船補給、水產品加工製造/貿易/批發等漁產業鏈上下游業者，提供跨國、跨區的營運資金需求及融資專業建議。若您希望…歡迎投遞本職缺!-追求薪資獎金快速成長/升遷管道透明暢通-獲得業務開發/財務管理/產業分析/風險控管的能力-接受國際認證的員工培訓及輔導員一對一的指導-擁有派外發展的舞台-成為企業主信賴的財務顧問在這份工作中，您需要從事：1. 企業客戶名單蒐集2. 電話推廣有潛力客戶3. 拜訪客戶，確認其需求4. 提出客製化解決方案5. 業審溝通共同評估風險與達成業績目標6. 客戶透過中租的協助實現其願景7. 維繫客戶關係，並在下次服務時提供更高的附加價值您需要具備的特質：-在面對業務開發的挫折時，能持續尋求問題解決的方式、突破困境、不輕易放棄。-在面對工作任務時，能夠迅速回應，採取行動，擁有超越目標的企圖心。-在面對瞬息萬變的企業動態時，能樂於不斷學習新知，自我成長突破。備註：本職缺通過試用後，有機會透過內部徵選加入亞太MA(海外業務儲備幹部)專案更多資訊，請見「中租人才招募網」https://www.hr5871.chailease.com.tw/chailease.html要求條件 ● 商業及管理學門,漁業學類,食品科學類 相關科系 ● 擁有 普通小型車 駕照",高雄市前鎮區,經驗不拘,"大學,碩士",https://www.1111.com.tw/job/91277471/
